pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
6,9.5,5,18,6,1463164200,41.936310131,-87.651562592,41.935988906,-87.670966384,1.5,,17031062600.0,Cash,Choice Taxi Association,960.0,6.0,0.0
7,7.85,3,19,7,1363462200,41.929077655,-87.646293476,41.935988906,-87.670966384,1.5,,17031062600.0,Cash,,720.0,6.0,0.0
22,7.45,4,0,7,1429317000,41.928391397,-87.704907236,41.935983574,-87.67582192799999,1.8,,17031051300.0,Credit Card,,420.0,5.0,2.0
3,7.85,5,22,6,1399672800,41.958055933000004,-87.660389456,41.938391258,-87.63857492,2.2,,17031063200.0,Credit Card,Choice Taxi Association,420.0,6.0,2.0
6,6.0,8,18,7,1471717800,41.943155086,-87.640698076,41.938391258,-87.63857492,1.0,,17031063200.0,Cash,Taxi Affiliation Services,360.0,6.0,0.0
3,7.05,9,19,7,1411844400,41.962178629,-87.645378762,41.938391258,-87.63857492,1.4,,17031063200.0,Cash,Taxi Affiliation Services,540.0,6.0,0.0
7,7.45,9,23,6,1379115000,41.914585709,-87.645966207,41.938391258,-87.63857492,0.1,,17031063200.0,Cash,Taxi Affiliation Services,480.0,6.0,0.0
32,5.05,9,18,4,1379529000,41.87101588,-87.631406525,41.877406123,-87.62197165200001,0.0,,17031320400.0,Credit Card,Taxi Affiliation Services,300.0,32.0,2.0
24,17.85,9,15,7,1410620400,41.904712,-87.70188455899998,41.877406123,-87.62197165200001,0.0,,17031320400.0,Cash,Dispatch Taxi Affiliation,1740.0,32.0,0.0
6,14.25,9,9,6,1410515100,41.934762456,-87.639853859,41.877406123,-87.62197165200001,5.3,,17031320400.0,Credit Card,Dispatch Taxi Affiliation,960.0,32.0,3.0
24,12.65,12,21,3,1388526300,41.892433155999996,-87.66962393,41.877406123,-87.62197165200001,3.7,,17031320400.0,Cash,,1200.0,32.0,0.0
7,11.85,8,5,1,1375592400,41.921778188000005,-87.651061884,41.877406123,-87.62197165200001,0.0,,17031320400.0,Cash,Dispatch Taxi Affiliation,660.0,32.0,0.0
4,25.45,9,5,2,1380519900,41.975170943,-87.687515515,41.980264315,-87.913624596,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1200.0,76.0,0.0
17,21.65,9,21,2,1442264400,41.94651142,-87.80602000200001,41.980264315,-87.913624596,9.2,,,Cash,Taxi Affiliation Services,1320.0,76.0,0.0
4,26.45,8,6,6,1439533800,41.975170943,-87.687515515,41.980264315,-87.913624596,12.3,,,Cash,Dispatch Taxi Affiliation,1380.0,76.0,0.0
14,26.05,3,20,6,1362772800,41.968069,-87.72155906299999,41.980264315,-87.913624596,0.0,,,Cash,Taxi Affiliation Services,1800.0,76.0,0.0
34,39.45,2,5,1,1424583000,41.842076117,-87.63397342200001,41.980264315,-87.913624596,1.2,,,Credit Card,Taxi Affiliation Services,1380.0,76.0,7.0
11,14.05,10,16,1,1413132300,41.978829526,-87.77116670299999,41.980264315,-87.913624596,5.2,,,Cash,Dispatch Taxi Affiliation,1020.0,76.0,0.0
10,20.25,9,17,3,1441733400,41.985015101,-87.804532006,41.980264315,-87.913624596,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,2040.0,76.0,0.0
14,38.05,6,7,3,1433833200,41.968069,-87.72155906299999,41.79259236,-87.76961545299999,17.3,,,Cash,,2640.0,56.0,0.0
73,22.05,11,6,2,1384754400,41.717493036,-87.648895072,41.79259236,-87.76961545299999,10.0,,,Cash,Taxi Affiliation Services,1320.0,56.0,0.0
33,19.05,12,9,3,1418118300,41.857183858,-87.620334624,41.79259236,-87.76961545299999,8.4,,,Cash,6057 - 24657 Richard Addo,840.0,56.0,0.0
6,12.45,4,22,6,1428705000,41.950673358,-87.666536281,41.950545696,-87.67618249600002,4.09,,17031050600.0,Cash,,900.0,5.0,0.0
6,7.45,3,2,1,1426990500,41.942691844,-87.65177050700001,41.950545696,-87.67618249600002,1.7,,17031050600.0,Cash,,600.0,5.0,0.0
7,4.25,2,20,7,1392495300,41.921778188000005,-87.651061884,41.916473316,-87.64118365700001,0.5,,17031071600.0,Cash,Choice Taxi Association,180.0,7.0,0.0
6,4.25,12,22,7,1387664100,41.942577185,-87.647078509,41.938232293,-87.646782081,0.0,,17031063100.0,Credit Card,Taxi Affiliation Services,180.0,6.0,1.0
6,5.45,1,14,1,1421590500,41.942577185,-87.647078509,41.938232293,-87.646782081,0.9,,17031063100.0,Credit Card,Choice Taxi Association,300.0,6.0,3.0
6,3.25,5,20,7,1399753800,41.938232293,-87.646782081,41.938232293,-87.646782081,0.0,,17031063100.0,Credit Card,,60.0,6.0,3.0
7,10.25,7,2,7,1436580900,41.928967266,-87.656156831,41.89830587,-87.65361398200001,0.0,,17031842300.0,Credit Card,Blue Ribbon Taxi Association Inc.,840.0,24.0,2.05
24,4.65,3,21,6,1362777300,41.892658108,-87.652534484,41.89830587,-87.65361398200001,0.0,,17031842300.0,Cash,Taxi Affiliation Services,180.0,24.0,0.0
6,13.45,11,3,7,1414810800,41.94258518,-87.65664409200001,41.89830587,-87.65361398200001,3.6,,17031842300.0,Cash,,1380.0,24.0,0.0
24,7.65,1,19,7,1359228600,41.899737388,-87.664953917,41.89830587,-87.65361398200001,0.18,,17031842300.0,Cash,,540.0,24.0,0.0
22,12.25,7,2,6,1435888800,41.928391397,-87.704907236,41.934762456,-87.639853859,4.3,,17031063302.0,Credit Card,Dispatch Taxi Affiliation,900.0,6.0,1.0
24,12.45,5,17,7,1401558300,41.906650766,-87.66533766,41.934762456,-87.639853859,3.5,,17031063302.0,Credit Card,,1200.0,6.0,2.49
16,33.25,10,5,7,1382159700,41.953582125,-87.72345239,41.985015101,-87.804532006,1.64,,,Credit Card,,1200.0,10.0,0.0
7,5.45,2,22,5,1392328800,41.929046936999995,-87.65131087700001,41.936159071,-87.661265218,0.9,,17031062800.0,Credit Card,,300.0,6.0,2.0
7,6.25,12,22,3,1387319400,41.921778188000005,-87.651061884,41.936159071,-87.661265218,1.5,,17031062800.0,Cash,,360.0,6.0,0.0
8,9.65,4,1,7,1428109200,41.905857769,-87.63086502700001,41.936159071,-87.661265218,2.8,,17031062800.0,Credit Card,,720.0,6.0,1.5
24,16.45,4,22,6,1429308900,41.906025969,-87.67531162200001,41.936159071,-87.661265218,4.6,,17031062800.0,Credit Card,,1860.0,6.0,0.0
6,8.05,3,20,6,1394223300,41.957903897,-87.671518011,41.936159071,-87.661265218,1.8,,17031062800.0,Cash,Choice Taxi Association,600.0,6.0,0.0
24,5.85,7,0,3,1438044300,41.906025969,-87.67531162200001,41.904712,-87.70188455899998,1.2,,17031240900.0,Cash,,300.0,24.0,0.0
6,8.05,6,19,6,1372446000,41.945170453,-87.668794439,41.921701492,-87.65591184799999,0.0,,17031071000.0,Cash,Choice Taxi Association,600.0,7.0,0.0
6,10.05,6,22,7,1403995500,41.952719111,-87.66050350200001,41.921701492,-87.65591184799999,0.0,,17031071000.0,Cash,Taxi Affiliation Services,780.0,7.0,0.0
22,12.05,11,3,1,1385263800,41.928619051,-87.685362024,41.921701492,-87.65591184799999,0.2,,17031071000.0,Credit Card,Taxi Affiliation Services,900.0,7.0,2.4
7,6.25,9,0,1,1379810700,41.928763006,-87.665676837,41.921701492,-87.65591184799999,0.0,,17031071000.0,Cash,Taxi Affiliation Services,360.0,7.0,0.0
7,4.45,11,15,7,1416065400,41.921778188000005,-87.651061884,41.921701492,-87.65591184799999,0.4,,17031071000.0,Cash,Choice Taxi Association,180.0,7.0,0.0
7,7.25,12,19,2,1418671800,41.921778188000005,-87.651061884,41.934539715999996,-87.643022804,1.5,,17031063301.0,Credit Card,Northwest Management LLC,600.0,6.0,0.0
7,5.85,2,0,1,1359849600,41.928967266,-87.656156831,41.934539715999996,-87.643022804,0.6,,17031063301.0,Cash,Dispatch Taxi Affiliation,300.0,6.0,0.0
24,14.05,3,20,6,1363380300,41.906025969,-87.67531162200001,41.934539715999996,-87.643022804,0.2,,17031063301.0,Credit Card,Blue Ribbon Taxi Association Inc.,1620.0,6.0,3.2
6,3.25,11,20,5,1384461900,41.934762456,-87.639853859,41.934539715999996,-87.643022804,0.0,,17031063301.0,Cash,,0.0,6.0,0.0
6,16.05,12,23,6,1388187000,41.953400044,-87.64600706600002,41.859349715,-87.617358006,6.7,,17031330100.0,Credit Card,Choice Taxi Association,840.0,33.0,3.2
6,16.05,5,10,6,1431081900,41.943155086,-87.640698076,41.859349715,-87.617358006,6.4,,17031330100.0,Cash,,900.0,33.0,0.0
33,5.45,11,12,6,1384518600,41.849246754,-87.624135298,41.859349715,-87.617358006,0.1,,17031330100.0,Cash,,240.0,33.0,0.0
7,12.45,6,7,2,1370244600,41.922082541,-87.63415609299999,41.859349715,-87.617358006,0.2,,17031330100.0,Credit Card,Blue Ribbon Taxi Association Inc.,1020.0,33.0,2.45
24,7.05,8,22,4,1377728100,41.906025969,-87.67531162200001,41.906025969,-87.67531162200001,0.16,,17031241400.0,Cash,,480.0,24.0,0.0
7,6.65,6,2,1,1404009000,41.921877461,-87.66407824,41.906025969,-87.67531162200001,1.5,,17031241400.0,Cash,Dispatch Taxi Affiliation,480.0,24.0,0.0
6,11.25,9,23,7,1379201400,41.936159071,-87.661265218,41.906025969,-87.67531162200001,0.0,,17031241400.0,Cash,Dispatch Taxi Affiliation,960.0,24.0,0.0
22,4.65,11,22,5,1415918700,41.920451512,-87.67995476799999,41.906025969,-87.67531162200001,0.0,,17031241400.0,Credit Card,Taxi Affiliation Services,120.0,24.0,2.0
24,3.25,12,3,6,1481252400,41.906025969,-87.67531162200001,41.906025969,-87.67531162200001,0.0,,17031241400.0,Cash,Blue Ribbon Taxi Association Inc.,60.0,24.0,0.0
24,4.45,1,1,1,1422150300,41.899506548000005,-87.67960028700001,41.906025969,-87.67531162200001,0.6,,17031241400.0,Cash,Taxi Affiliation Services,180.0,24.0,0.0
24,4.25,10,23,5,1445557500,41.906025969,-87.67531162200001,41.906025969,-87.67531162200001,0.4,,17031241400.0,Cash,Taxi Affiliation Services,120.0,24.0,0.0
22,5.85,1,19,7,1420918200,41.91922505,-87.671445766,41.906025969,-87.67531162200001,0.9,,17031241400.0,Cash,,420.0,24.0,0.0
28,10.25,11,0,1,1415493900,41.867902418,-87.642958665,41.906025969,-87.67531162200001,0.2,,17031241400.0,Cash,Taxi Affiliation Services,420.0,24.0,0.0
24,7.45,12,1,7,1418435100,41.911972301,-87.683642922,41.892658108,-87.652534484,0.1,,17031243500.0,Cash,Taxi Affiliation Services,420.0,24.0,0.0
8,7.65,2,22,1,1391381100,41.905857769,-87.63086502700001,41.892658108,-87.652534484,2.2,,17031243500.0,Cash,Taxi Affiliation Services,480.0,24.0,0.0
24,6.45,11,19,7,1416682800,41.899506548000005,-87.67960028700001,41.892658108,-87.652534484,0.0,,17031243500.0,Cash,Taxi Affiliation Services,420.0,24.0,0.0
8,9.45,6,20,7,1402777800,41.909495669,-87.630963601,41.892658108,-87.652534484,2.1,,17031243500.0,Cash,KOAM Taxi Association,840.0,24.0,0.0
28,5.25,5,22,6,1367619300,41.87866742,-87.671653621,41.892355048,-87.67450678799999,1.0,,17031243100.0,Cash,,240.0,24.0,0.0
5,10.65,5,19,6,1401479100,41.935983574,-87.67582192799999,41.899589796,-87.674719134,0.26,,17031242200.0,Cash,,1080.0,24.0,0.0
7,8.05,5,19,4,1367435700,41.921877461,-87.66407824,41.899589796,-87.674719134,0.0,,17031242200.0,Cash,Taxi Affiliation Services,600.0,24.0,0.0
24,3.25,11,0,6,1415925900,41.899589796,-87.674719134,41.899589796,-87.674719134,0.0,,17031242200.0,Cash,,0.0,24.0,0.0
24,5.05,2,19,2,1392665400,41.911972301,-87.683642922,41.899506548000005,-87.67960028700001,0.0,,17031242300.0,Credit Card,Taxi Affiliation Services,240.0,24.0,2.0
24,4.85,10,22,6,1381531500,41.906707792,-87.684685949,41.899506548000005,-87.67960028700001,0.0,,17031242300.0,Cash,Taxi Affiliation Services,240.0,24.0,0.0
24,8.65,6,3,7,1372475700,41.906025969,-87.67531162200001,41.899506548000005,-87.67960028700001,2.1,,17031242300.0,Cash,Dispatch Taxi Affiliation,660.0,24.0,0.0
7,11.65,9,21,1,1378071900,41.928945904,-87.66089257,41.907520075,-87.62665890000002,3.8,,17031080100.0,Cash,,960.0,8.0,0.0
7,7.25,11,23,7,1384038900,41.921701492,-87.65591184799999,41.907520075,-87.62665890000002,0.0,,17031080100.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
7,6.65,1,4,7,1390019400,41.921778188000005,-87.651061884,41.907520075,-87.62665890000002,0.1,,17031080100.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
6,9.65,10,21,7,1382822100,41.936310131,-87.651562592,41.907520075,-87.62665890000002,0.0,,17031080100.0,Credit Card,Blue Ribbon Taxi Association Inc.,600.0,8.0,3.0
3,11.25,11,21,6,1416603600,41.962178629,-87.645378762,41.907520075,-87.62665890000002,0.0,,17031080100.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
7,8.45,1,3,1,1359255600,41.929046936999995,-87.65131087700001,41.907520075,-87.62665890000002,1.4,,17031080100.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
32,10.85,9,9,3,1410255000,41.87101588,-87.631406525,41.870415,-87.67508562100002,3.3,,17031838200.0,Credit Card,Dispatch Taxi Affiliation,900.0,28.0,0.0
28,3.25,8,16,4,1407948300,41.870415,-87.67508562100002,41.870415,-87.67508562100002,0.0,,17031838200.0,Cash,Taxi Affiliation Services,0.0,28.0,0.0
41,20.85,4,10,4,1427883300,41.7904694,-87.60128512200001,41.870415,-87.67508562100002,0.5,,17031838200.0,Cash,Blue Ribbon Taxi Association Inc.,1740.0,28.0,0.0
27,26.85,2,4,4,1391572800,41.878914496,-87.70589713,41.812948939,-87.61785967600002,1.2,,,Cash,,1800.0,38.0,0.0
39,8.25,6,14,6,1434117600,41.808916283,-87.596183344,41.812948939,-87.61785967600002,2.3,,,Credit Card,Taxi Affiliation Services,480.0,38.0,1.5
19,4.05,5,5,1,1367730000,41.927260956,-87.765501609,41.927260956,-87.765501609,0.0,,,Cash,Taxi Affiliation Services,60.0,19.0,0.0
12,15.25,6,17,7,1434819600,41.993930128,-87.75835358799999,41.927260956,-87.765501609,0.3,,,Cash,Taxi Affiliation Services,1500.0,19.0,0.0
30,24.05,4,8,4,1398845700,41.839086906,-87.71400380700001,41.927260956,-87.765501609,8.7,,,Cash,Taxi Affiliation Services,2520.0,19.0,0.0
19,4.25,8,1,7,1409362200,41.927260956,-87.765501609,41.927260956,-87.765501609,0.3,,,Credit Card,,120.0,19.0,1.05
21,8.05,4,5,7,1365829200,41.938666196,-87.71121059299999,41.927260956,-87.765501609,0.0,,,Cash,Taxi Affiliation Services,540.0,19.0,0.0
7,9.25,1,2,7,1422671400,41.928967266,-87.656156831,41.928391397,-87.704907236,1.9,,17031220500.0,Cash,,600.0,22.0,0.0
6,6.65,1,21,5,1420750800,41.943237122,-87.643470956,41.936237179,-87.656411531,1.7,,17031062900.0,Cash,Taxi Affiliation Services,480.0,6.0,0.0
6,5.85,7,20,7,1405801800,41.938391258,-87.63857492,41.936237179,-87.656411531,1.2,,17031062900.0,Cash,,360.0,6.0,0.0
6,4.85,1,3,1,1358653500,41.935988906,-87.670966384,41.936237179,-87.656411531,0.0,,17031062900.0,Credit Card,Dispatch Taxi Affiliation,180.0,6.0,4.0
6,5.05,6,0,1,1372551300,41.942691844,-87.65177050700001,41.936237179,-87.656411531,0.0,,17031062900.0,Cash,Taxi Affiliation Services,300.0,6.0,0.0
24,8.85,6,2,1,1434853800,41.906025969,-87.67531162200001,41.936237179,-87.656411531,3.0,,17031062900.0,Cash,,540.0,6.0,0.0
6,3.45,3,22,7,1363473000,41.936159071,-87.661265218,41.936237179,-87.656411531,0.0,,17031062900.0,Cash,Blue Ribbon Taxi Association Inc.,60.0,6.0,0.0
5,8.65,11,19,6,1384543800,41.950545696,-87.67618249600002,41.936237179,-87.656411531,0.0,,17031062900.0,Cash,Taxi Affiliation Services,780.0,6.0,0.0
3,8.85,2,18,1,1424025000,41.962178629,-87.645378762,41.936237179,-87.656411531,2.4,,17031062900.0,Credit Card,,780.0,6.0,2.0
7,7.65,1,1,1,1390093200,41.929046936999995,-87.65131087700001,41.905857769,-87.63086502700001,2.0,,17031080202.0,Credit Card,,600.0,8.0,3.0
7,6.45,9,21,2,1443474000,41.922082541,-87.63415609299999,41.905857769,-87.63086502700001,1.5,,17031080202.0,Cash,,300.0,8.0,0.0
5,14.45,10,22,7,1382221800,41.950545696,-87.67618249600002,41.905857769,-87.63086502700001,0.3,,17031080202.0,Cash,Taxi Affiliation Services,840.0,8.0,0.0
7,5.65,11,12,5,1385037900,41.916473316,-87.64118365700001,41.905857769,-87.63086502700001,0.0,,17031080202.0,Cash,Dispatch Taxi Affiliation,360.0,8.0,0.0
8,3.25,7,6,2,1374472800,41.905857769,-87.63086502700001,41.905857769,-87.63086502700001,0.0,,17031080202.0,Cash,Taxi Affiliation Services,0.0,8.0,0.0
24,10.05,6,16,6,1402071300,41.892658108,-87.652534484,41.905857769,-87.63086502700001,1.7,,17031080202.0,Cash,Taxi Affiliation Services,1020.0,8.0,0.0
6,7.85,10,0,2,1381708800,41.949139771,-87.65680390899998,41.922082541,-87.63415609299999,0.1,,17031071400.0,Cash,Taxi Affiliation Services,600.0,7.0,0.0
7,5.65,1,15,1,1420991100,41.921701492,-87.65591184799999,41.922082541,-87.63415609299999,0.0,,17031071400.0,Cash,Blue Ribbon Taxi Association Inc.,300.0,7.0,0.0
3,11.75,12,1,1,1480814100,41.958154876,-87.653021789,41.922082541,-87.63415609299999,3.5,,17031071400.0,Cash,Taxi Affiliation Services,540.0,7.0,0.0
6,5.65,6,23,5,1371771000,41.934659157,-87.646729729,41.922082541,-87.63415609299999,0.0,,17031071400.0,Cash,Taxi Affiliation Services,300.0,7.0,0.0
6,7.25,11,19,7,1385840700,41.949829346,-87.64396537,41.922082541,-87.63415609299999,0.0,,17031071400.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,7.0,0.0
7,5.25,2,20,5,1392324300,41.921701492,-87.65591184799999,41.922082541,-87.63415609299999,0.0,,17031071400.0,Cash,Taxi Affiliation Services,300.0,7.0,0.0
24,10.45,5,20,5,1399581000,41.89967018,-87.66983779799999,41.922082541,-87.63415609299999,2.8,,17031071400.0,Cash,Taxi Affiliation Services,960.0,7.0,0.0
8,7.25,4,8,2,1366013700,41.905857769,-87.63086502700001,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0
22,14.45,7,2,1,1436666400,41.921125914,-87.699754406,41.890922026,-87.618868355,0.3,,17031081403.0,Credit Card,Taxi Affiliation Services,840.0,8.0,0.0
3,12.85,10,1,1,1413683100,41.958154876,-87.653021789,41.890922026,-87.618868355,10.4,,17031081403.0,Cash,3152 - 97284 Crystal Abernathy,600.0,8.0,0.0
7,10.65,10,19,3,1444158000,41.922082541,-87.63415609299999,41.890922026,-87.618868355,0.2,,17031081403.0,Cash,Taxi Affiliation Services,660.0,8.0,0.0
41,18.25,2,14,2,1361196000,41.790506261,-87.58314371700001,41.890922026,-87.618868355,0.4,,17031081403.0,Cash,Taxi Affiliation Services,840.0,8.0,0.0
6,12.85,11,3,7,1414811700,41.949829346,-87.64396537,41.890922026,-87.618868355,0.2,,17031081403.0,Cash,Blue Ribbon Taxi Association Inc.,780.0,8.0,0.0
6,12.25,7,20,5,1374785100,41.936310131,-87.651562592,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Blue Ribbon Taxi Association Inc.,1020.0,8.0,0.0
24,8.45,7,18,7,1374948000,41.899737388,-87.664953917,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Northwest Management LLC,480.0,8.0,0.0
6,11.45,11,23,3,1385507700,41.938391258,-87.63857492,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Choice Taxi Association,600.0,8.0,0.0
8,6.05,12,19,2,1387827000,41.905857769,-87.63086502700001,41.890922026,-87.618868355,1.2,,17031081403.0,Credit Card,,420.0,8.0,1.0
7,10.65,11,15,7,1446909300,41.922082541,-87.63415609299999,41.890922026,-87.618868355,3.0,,17031081403.0,Cash,Taxi Affiliation Services,1020.0,8.0,0.0
6,11.05,9,3,1,1379818800,41.938391258,-87.63857492,41.890922026,-87.618868355,0.38,,17031081403.0,Cash,,600.0,8.0,0.0
7,8.85,10,20,5,1380833100,41.92926299,-87.63589095399998,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,8.0,0.0
6,17.65,7,17,6,1435944600,41.945282331,-87.661545096,41.890922026,-87.618868355,5.8,,17031081403.0,Credit Card,Taxi Affiliation Services,1800.0,8.0,3.5
8,9.45,11,16,7,1384620300,41.904935302,-87.64990722600002,41.890922026,-87.618868355,0.1,,17031081403.0,Credit Card,Taxi Affiliation Services,900.0,8.0,2.5
7,13.05,7,23,7,1406416500,41.929077655,-87.646293476,41.890922026,-87.618868355,3.0,,17031081403.0,Cash,Taxi Affiliation Services,1500.0,8.0,0.0
22,9.25,5,22,6,1399675500,41.921273105,-87.68508211,41.955771786999996,-87.70121310399998,3.0,,17031160602.0,Credit Card,,600.0,16.0,2.0
17,20.85,9,7,7,1379747700,41.94651142,-87.80602000200001,41.94651142,-87.80602000200001,0.0,,,Cash,Taxi Affiliation Services,0.0,17.0,0.0
16,23.25,4,0,3,1461630600,41.953582125,-87.72345239,41.94651142,-87.80602000200001,4.7,,,Cash,,2460.0,17.0,0.0
6,12.45,6,0,1,1435451400,41.942577185,-87.647078509,41.921125914,-87.699754406,4.1,,17031221300.0,Cash,,1080.0,22.0,0.0
7,9.45,8,4,1,1407038400,41.921854911,-87.64621097700001,41.921273105,-87.68508211,2.7,,17031221600.0,Credit Card,Dispatch Taxi Affiliation,720.0,22.0,3.0
7,7.85,5,23,7,1368315900,41.921854911,-87.64621097700001,41.921273105,-87.68508211,2.3,,17031221600.0,Cash,,540.0,22.0,0.0
28,9.45,7,18,5,1435861800,41.870415,-87.67508562100002,41.899737388,-87.664953917,2.3,,17031242000.0,Credit Card,4615 - 83503 Tyrone Henderson,720.0,24.0,0.0
7,10.05,10,20,6,1414786500,41.921778188000005,-87.651061884,41.899737388,-87.664953917,2.4,,17031242000.0,Cash,Choice Taxi Association,960.0,24.0,0.0
24,3.85,3,0,1,1363480200,41.89967018,-87.66983779799999,41.899737388,-87.664953917,0.0,,17031242000.0,Cash,Dispatch Taxi Affiliation,120.0,24.0,0.0
35,8.05,8,14,3,1438696800,41.835117986,-87.61867776700001,41.792357223,-87.61793138,0.1,,,Cash,Taxi Affiliation Services,480.0,40.0,0.0
42,8.65,7,9,3,1375174800,41.77887686,-87.594925439,41.792357223,-87.61793138,0.0,,,Cash,Taxi Affiliation Services,480.0,40.0,0.0
24,15.05,5,14,7,1368885600,41.906025969,-87.67531162200001,41.934659157,-87.646729729,0.2,,17031063400.0,Cash,Taxi Affiliation Services,1680.0,6.0,0.0
6,6.85,12,17,7,1387647000,41.945170453,-87.668794439,41.934659157,-87.646729729,1.6,,17031063400.0,Credit Card,,480.0,6.0,2.0
6,4.25,3,23,7,1427584500,41.942691844,-87.65177050700001,41.934659157,-87.646729729,0.5,,17031063400.0,Cash,Taxi Affiliation Services,120.0,6.0,0.0
6,11.85,3,1,7,1394847900,41.934762456,-87.639853859,41.934659157,-87.646729729,3.4,,17031063400.0,Credit Card,Taxi Affiliation Services,1380.0,6.0,4.4
7,8.65,5,3,7,1368241200,41.916473316,-87.64118365700001,41.934659157,-87.646729729,0.0,,17031063400.0,Credit Card,Taxi Affiliation Services,600.0,6.0,2.0
6,7.05,4,21,7,1397943900,41.936310131,-87.651562592,41.928619051,-87.685362024,1.6,,17031830900.0,Cash,Taxi Affiliation Services,540.0,22.0,0.0
6,13.25,5,18,6,1400264100,41.949220914,-87.651970395,41.928619051,-87.685362024,0.2,,17031830900.0,Cash,Taxi Affiliation Services,1380.0,22.0,0.0
6,11.85,7,1,1,1374370200,41.934539715999996,-87.643022804,41.892536872,-87.65986431799999,0.0,,17031243400.0,Cash,Taxi Affiliation Services,1020.0,24.0,0.0
24,5.65,10,19,6,1382125500,41.899737388,-87.664953917,41.892536872,-87.65986431799999,0.0,,17031243400.0,Cash,Taxi Affiliation Services,300.0,24.0,0.0
7,10.25,3,21,7,1394312400,41.929046936999995,-87.65131087700001,41.892536872,-87.65986431799999,3.2,,17031243400.0,Credit Card,,780.0,24.0,2.0
8,6.65,10,21,6,1412371800,41.904935302,-87.64990722600002,41.892536872,-87.65986431799999,1.8,,17031243400.0,Cash,Choice Taxi Association,360.0,24.0,0.0
6,13.05,3,10,6,1426847400,41.938391258,-87.63857492,41.884987192,-87.620992913,4.8,,17031320100.0,Credit Card,Choice Taxi Association,660.0,32.0,3.25
